ID,x_cen,y_cen,Cluster
23429,102,418,4
23430,225,378,7
23431,223,376,-1
23432,102,406,4
23433,228,376,7
23434,102,408,4
23435,226,376,7
23436,102,406,4
23437,229,377,7
23438,226,377,7
23439,102,405,4
23440,238,238,-1
23441,227,372,7
23442,102,405,4
23443,222,377,-1
23444,101,405,4
23445,219,374,-1
23446,225,377,7
23447,102,405,4
23448,221,374,-1
23449,102,405,4
23450,225,376,7
23451,102,401,4
23452,227,377,7
23453,102,384,4
23454,226,376,7
23455,182,347,8
23456,226,371,7
23457,178,345,8
23458,224,371,7
23459,101,404,4
23460,222,375,-1
23461,102,405,4
23462,223,376,-1
23463,102,405,4
23464,227,374,7
23465,225,376,7
23466,102,405,4
23467,226,376,7
23468,223,378,-1
23469,102,407,4
23470,227,374,7
23471,177,351,8
23472,226,376,7
23473,102,408,4
23474,226,376,7
23475,102,407,4
23476,1035,365,0
23477,226,376,7
23478,101,407,4
23479,1035,365,0
23480,102,408,4
23481,228,377,7
23482,1035,365,0
23483,229,377,7
23484,102,407,4
23485,1036,365,0
23486,227,374,7
23487,102,404,4
23488,1035,366,0
23489,222,376,-1
23490,101,407,4
23491,1035,368,0
23492,219,380,-1
23493,1036,371,0
23494,219,378,-1
23495,102,407,4
23496,1037,370,0
23497,220,381,-1
23498,102,407,4
23499,1036,369,0
23500,226,375,7
23501,101,407,4
23502,1036,367,0
23503,225,378,7
23504,101,407,4
23505,1036,367,0
23506,225,379,7
23507,102,405,4
23508,1037,366,0
23509,226,376,7
23510,102,405,4
23511,1037,365,0
23512,223,377,-1
23513,102,406,4
23514,1036,365,0
23515,224,375,7
23516,102,406,4
23517,1036,365,0
23518,222,376,-1
23519,102,406,4
23520,1036,365,0
23521,221,374,-1
23522,102,405,4
23523,1036,365,0
23524,223,377,-1
23525,102,396,4
23526,1035,364,0
23527,782,373,2
23528,223,375,-1
23529,101,404,4
23530,1036,365,0
23531,782,374,2
23532,224,376,7
23533,101,404,4
23534,1035,365,0
23535,782,374,2
23536,226,371,7
23537,102,404,4
23538,1035,365,0
23539,783,373,2
23540,222,374,-1
23541,102,402,4
23542,1035,365,0
23543,782,373,2
23544,1035,365,0
23545,782,373,2
23546,1035,365,0
23547,782,373,2
23548,1035,365,0
23549,781,373,2
23550,782,373,2
23551,1031,365,0
23552,56,689,-1
23553,165,397,8
23554,1035,364,0
23555,781,373,2
23556,1035,364,0
23557,166,398,8
23558,782,373,2
23559,1034,365,0
23560,781,373,2
23561,165,398,8
23562,1035,365,0
23563,781,373,2
23564,1851,475,6
23565,1035,364,0
23566,781,373,2
23567,1852,474,6
23568,1035,365,0
23569,782,374,2
23570,1851,475,6
23571,1035,365,0
23572,782,373,2
23573,1851,473,6
23574,1036,365,0
23575,781,373,2
23576,1851,473,6
23577,1035,365,0
23578,781,373,2
23579,1851,473,6
23580,1035,364,0
23581,781,373,2
23582,1851,472,6
23583,1035,364,0
23584,781,373,2
23585,1852,473,6
23586,1035,365,0
23587,782,373,2
23588,1851,473,6
23589,782,373,2
23590,1035,364,0
23591,1852,474,6
23592,782,373,2
23593,1035,364,0
23594,1851,477,6
23595,1035,364,0
23596,781,373,2
23597,781,372,2
23598,1035,364,0
23599,1035,364,0
23600,781,373,2
23601,1034,364,0
23602,782,373,2
23603,1034,365,0
23604,781,373,2
23605,1034,364,0
23606,782,373,2
23607,781,373,2
23608,1034,365,0
23609,1035,364,0
23610,781,373,2
23611,1035,364,0
23612,781,373,2
23613,1035,364,0
23614,781,373,2
23615,1035,364,0
23616,781,373,2
23617,1035,364,0
23618,781,373,2
23619,1034,364,0
23620,781,373,2
23621,1034,364,0
23622,781,373,2
23623,1034,364,0
23624,781,373,2
23625,1035,364,0
23626,781,373,2
23627,1035,364,0
23628,780,373,2
23629,1035,364,0
23630,781,373,2
23631,1035,364,0
23632,781,373,2
23633,1035,364,0
23634,781,373,2
23635,1034,365,0
23636,780,373,2
23637,1035,365,0
23638,781,373,2
23639,166,228,-1
23640,1035,364,0
23641,780,372,2
23642,560,384,5
23643,780,372,2
23644,1035,364,0
23645,561,383,5
23646,1035,364,0
23647,780,373,2
23648,561,383,5
23649,780,373,2
23650,1035,364,0
23651,560,383,5
23652,780,373,2
23653,1035,365,0
23654,561,383,5
23655,781,374,2
23656,1035,364,0
23657,560,383,5
23658,780,373,2
23659,1035,365,0
23660,560,383,5
23661,1035,364,0
23662,780,373,2
23663,560,383,5
23664,1035,365,0
23665,780,373,2
23666,559,383,5
23667,1035,364,0
23668,780,373,2
23669,561,383,5
23670,780,373,2
23671,1035,365,0
23672,561,383,5
23673,1034,365,0
23674,780,373,2
23675,560,383,5
23676,780,373,2
23677,1035,364,0
23678,560,383,5
23679,1035,365,0
23680,780,373,2
23681,560,383,5
23682,1035,364,0
23683,780,373,2
23684,560,383,5
23685,1034,364,0
23686,780,373,2
23687,560,383,5
23688,1034,364,0
23689,780,373,2
23690,560,383,5
23691,1035,364,0
23692,780,374,2
23693,560,382,5
23694,1034,364,0
23695,780,373,2
23696,561,382,5
23697,1035,364,0
23698,779,373,2
23699,559,383,5
23700,1034,364,0
23701,780,373,2
23702,560,383,5
23703,780,373,2
23704,1034,364,0
23705,560,383,5
23706,1036,364,0
23707,780,373,2
23708,561,383,5
23709,1035,365,0
23710,780,373,2
23711,559,383,5
23712,780,374,2
23713,1034,365,0
23714,559,383,5
23715,779,374,2
23716,1033,365,0
23717,560,384,5
23718,782,376,2
23719,1036,367,0
23720,560,385,5
23721,781,377,2
23722,1036,369,0
23723,562,388,5
23724,781,377,2
23725,1036,369,0
23726,558,388,5
23727,1036,369,0
23728,781,377,2
23729,561,387,5
23730,780,375,2
23731,1035,367,0
23732,560,385,5
23733,781,374,2
23734,1035,365,0
23735,560,384,5
23736,781,374,2
23737,560,383,5
23738,1034,365,0
23739,1034,365,0
23740,781,373,2
23741,560,383,5
23742,781,373,2
23743,1035,364,0
23744,560,383,5
23745,1035,365,0
23746,781,372,2
23747,561,383,5
23748,780,373,2
23749,1035,364,0
23750,560,383,5
23751,1036,364,0
23752,781,373,2
23753,561,383,5
23754,781,373,2
23755,1035,364,0
23756,560,383,5
23757,1035,364,0
23758,781,373,2
23759,560,383,5
23760,1034,364,0
23761,781,373,2
23762,1035,365,0
23763,781,373,2
23764,1035,365,0
23765,781,373,2
23766,1035,365,0
23767,781,373,2
23768,1034,365,0
23769,782,373,2
23770,1035,365,0
23771,782,374,2
23772,1035,365,0
23773,782,373,2
23774,1035,365,0
23775,782,374,2
23776,1035,364,0
23777,781,374,2
23778,1034,364,0
23779,782,373,2
23780,1035,364,0
23781,782,373,2
23782,782,373,2
23783,1035,365,0
23784,1035,364,0
23785,782,373,2
23786,1034,365,0
23787,781,373,2
23788,781,373,2
23789,1034,364,0
23790,1035,364,0
23791,781,373,2
23792,1035,364,0
23793,781,373,2
23794,1035,364,0
23795,781,372,2
23796,1035,365,0
23797,781,373,2
23798,1035,364,0
23799,781,373,2
23800,1035,364,0
23801,781,373,2
23802,1035,364,0
23803,780,373,2
23804,1035,364,0
23805,781,373,2
23806,1035,364,0
23807,781,373,2
23808,1035,365,0
23809,781,373,2
23810,1035,365,0
23811,781,373,2
23812,1035,365,0
23813,781,374,2
23814,1331,786,-1
23815,1035,364,0
23816,781,373,2
23817,1607,392,1
23818,1035,365,0
23819,781,373,2
23820,1608,392,1
23821,1034,364,0
23822,780,373,2
23823,1607,392,1
23824,1035,365,0
23825,781,373,2
23826,1607,392,1
23827,1035,364,0
23828,780,373,2
23829,1607,392,1
23830,1035,364,0
23831,781,372,2
23832,1607,392,1
23833,1035,364,0
23834,781,373,2
23835,1607,392,1
23836,1035,365,0
23837,781,373,2
23838,1607,392,1
23839,1035,365,0
23840,780,373,2
23841,1607,392,1
23842,850,854,-1
23843,1845,753,-1
23844,1035,364,0
23845,781,373,2
23846,1607,392,1
23847,1839,431,6
23848,1035,364,0
23849,781,373,2
23850,1607,392,1
23851,1839,431,6
23852,1034,365,0
23853,780,373,2
23854,1607,392,1
23855,1839,430,6
23856,1034,364,0
23857,781,373,2
23858,1607,391,1
23859,1839,431,6
23860,1034,365,0
23861,780,373,2
23862,1607,392,1
23863,1839,431,6
23864,1034,365,0
23865,781,373,2
23866,1607,392,1
23867,1839,432,6
23868,1034,365,0
23869,782,373,2
23870,1607,392,1
23871,1839,432,6
23872,1034,365,0
23873,781,373,2
23874,1607,392,1
23875,1839,432,6
23876,1034,365,0
23877,781,373,2
23878,1607,392,1
23879,1839,432,6
23880,1034,364,0
23881,781,373,2
23882,1607,391,1
23883,1839,432,6
23884,1034,364,0
23885,781,373,2
23886,1607,391,1
23887,1839,430,6
23888,781,373,2
23889,1035,364,0
23890,1607,391,1
23891,1839,430,6
23892,1034,363,0
23893,781,372,2
23894,1607,391,1
23895,1839,429,6
23896,1034,364,0
23897,780,373,2
23898,1607,391,1
23899,1839,430,6
23900,1035,364,0
23901,781,373,2
23902,1607,392,1
23903,1839,431,6
23904,1034,364,0
23905,781,373,2
23906,1607,391,1
23907,1839,431,6
23908,1034,364,0
23909,781,373,2
23910,1607,392,1
23911,1839,432,6
23912,1034,365,0
23913,780,373,2
23914,287,459,-1
23915,1607,392,1
23916,1839,431,6
23917,1035,364,0
23918,781,373,2
23919,1607,392,1
23920,1839,433,6
23921,438,370,3
23922,1034,365,0
23923,780,373,2
23924,1607,392,1
23925,438,370,3
23926,1839,431,6
23927,1034,364,0
23928,781,373,2
23929,1607,392,1
23930,437,370,3
23931,1840,432,6
23932,1034,364,0
23933,780,373,2
23934,1607,392,1
23935,437,370,3
23936,1839,433,6
23937,1035,365,0
23938,780,373,2
23939,1606,392,1
23940,437,370,3
23941,1839,432,6
23942,1035,364,0
23943,780,373,2
23944,1607,392,1
23945,437,370,3
23946,1839,432,6
23947,1034,364,0
23948,780,374,2
23949,1607,392,1
23950,437,370,3
23951,1839,431,6
23952,1035,364,0
23953,780,373,2
23954,1607,392,1
23955,437,370,3
23956,1583,993,-1
23957,1839,431,6
23958,1035,364,0
23959,780,373,2
23960,1607,392,1
23961,1839,431,6
23962,437,370,3
23963,1034,365,0
23964,780,373,2
23965,1607,392,1
23966,1839,432,6
23967,437,370,3
23968,1034,364,0
23969,780,373,2
23970,1607,392,1
23971,437,370,3
23972,1839,433,6
23973,1035,365,0
23974,781,373,2
23975,1607,392,1
23976,1839,433,6
23977,437,370,3
23978,1035,364,0
23979,780,373,2
23980,1607,392,1
23981,1839,431,6
23982,437,370,3
23983,1035,364,0
23984,780,373,2
23985,1607,391,1
23986,437,370,3
23987,1839,432,6
23988,781,373,2
23989,1035,364,0
23990,1608,392,1
23991,437,370,3
23992,1839,432,6
23993,1034,364,0
23994,781,373,2
23995,1607,392,1
23996,1839,433,6
23997,437,370,3
23998,1035,365,0
23999,780,373,2
24000,437,370,3
24001,1607,391,1
24002,1839,434,6
24003,1034,364,0
24004,781,373,2
24005,437,370,3
24006,1607,391,1
24007,1839,434,6
24008,1034,364,0
24009,780,373,2
24010,1607,391,1
24011,437,370,3
24012,1839,433,6
24013,1034,364,0
24014,780,373,2
24015,1607,391,1
24016,437,370,3
24017,1839,433,6
24018,780,373,2
24019,1034,364,0
24020,1607,391,1
24021,442,370,3
24022,1839,431,6
24023,1034,365,0
24024,779,373,2
24025,450,368,3
24026,1607,392,1
24027,1839,434,6
24028,1034,365,0
24029,780,374,2
24030,1607,392,1
24031,454,361,3
24032,1839,433,6
24033,1034,364,0
24034,780,373,2
24035,1607,392,1
24036,1839,431,6
24037,437,370,3
24038,1034,364,0
24039,780,373,2
24040,1607,391,1
24041,1839,431,6
24042,438,370,3
24043,1034,364,0
24044,780,373,2
24045,1608,392,1
24046,438,370,3
24047,1839,430,6
24048,1034,365,0
24049,781,374,2
24050,1607,392,1
24051,1839,431,6
24052,438,370,3
24053,1034,364,0
24054,780,373,2
24055,1607,392,1
24056,1839,431,6
24057,438,370,3
24058,1034,364,0
24059,780,372,2
24060,1607,391,1
24061,437,370,3
24062,1839,430,6
24063,1034,364,0
24064,781,373,2
24065,1607,392,1
24066,1839,431,6
24067,437,370,3
24068,781,373,2
24069,1034,364,0
24070,1607,391,1
24071,1324,381,9
24072,1839,431,6
24073,438,370,3
24074,1034,364,0
24075,780,373,2
24076,1608,391,1
24077,1322,381,9
24078,1839,430,6
24079,438,370,3
24080,1324,382,9
24081,780,373,2
24082,1033,365,0
24083,1608,392,1
24084,1839,430,6
24085,438,370,3
24086,330,817,-1
24087,780,374,2
24088,1034,365,0
24089,1323,382,9
24090,1608,392,1
24091,1839,432,6
24092,437,370,3
24093,1034,364,0
24094,781,373,2
24095,1323,382,9
24096,1607,391,1
24097,517,398,-1
24098,1839,431,6
24099,411,369,3
24100,262,362,7
24101,717,232,-1
24102,780,373,2
24103,1035,364,0
24104,1324,382,9
24105,1608,392,1
24106,517,398,-1
24107,1839,429,6
24108,411,370,3
24109,262,360,7
24110,716,233,-1
24111,1033,364,0
24112,781,373,2
24113,1322,381,9
24114,1607,391,1
24115,517,398,-1
24116,410,370,3
24117,1839,430,6
24118,262,360,7
24119,717,232,-1
24120,780,373,2
24121,1322,381,9
24122,1608,391,1
24123,1033,364,0
24124,517,398,-1
24125,1839,431,6
24126,262,361,7
24127,411,370,3
24128,717,232,-1
24129,781,373,2
24130,1322,382,9
24131,1034,364,0
24132,1608,392,1
24133,517,398,-1
24134,262,360,7
24135,1839,433,6
24136,410,370,3
24137,716,232,-1
24138,781,373,2
24139,1322,382,9
24140,1034,364,0
24141,1607,392,1
24142,262,361,7
24143,1839,431,6
24144,517,400,-1
24145,410,370,3
24146,716,233,-1
24147,781,373,2
24148,1033,364,0
24149,1322,381,9
24150,1608,392,1
24151,262,361,7
24152,1839,433,6
24153,517,399,-1
24154,410,370,3
24155,714,233,-1
24156,1034,364,0
24157,780,373,2
24158,1321,381,9
24159,1608,391,1
24160,1839,432,6
24161,262,361,7
24162,516,399,-1
24163,410,370,3
24164,717,232,-1
24165,521,886,-1
24166,1034,365,0
24167,1322,382,9
24168,1607,392,1
24169,1839,433,6
24170,410,370,3
24171,579,378,5
24172,262,361,7
24173,1324,382,9
24174,1608,392,1
24175,1034,364,0
24176,1839,432,6
24177,262,361,7
24178,580,376,5
24179,410,370,3
24180,1608,392,1
24181,1322,382,9
24182,262,361,7
24183,1034,364,0
24184,1839,430,6
24185,411,370,3
24186,579,376,5
24187,1328,382,9
24188,1607,391,1
24189,1034,364,0
24190,1839,431,6
24191,410,370,3
24192,262,360,7
24193,579,375,5
24194,1608,392,1
24195,1328,382,9
24196,1034,365,0
24197,410,370,3
24198,1839,429,6
24199,262,361,7
24200,579,377,5
24201,1608,392,1
24202,1327,382,9
24203,1034,364,0
24204,1839,432,6
24205,262,361,7
24206,410,370,3
24207,574,377,5
24208,1608,392,1
24209,1322,381,9
24210,1034,364,0
24211,1839,430,6
24212,262,361,7
24213,578,376,5
24214,410,370,3
24215,1608,392,1
24216,1328,382,9
24217,1034,364,0
24218,1839,430,6
24219,262,361,7
24220,410,370,3
24221,574,377,5
24222,1608,392,1
24223,1322,383,9
24224,1034,364,0
24225,1839,432,6
24226,410,371,3
24227,580,378,5
24228,262,361,7
24229,1324,382,9
24230,1608,391,1
24231,1034,364,0
24232,1839,431,6
24233,409,370,3
24234,582,377,5
24235,261,361,7
24236,1034,364,0
24237,1324,383,9
24238,1608,391,1
24239,1839,429,6
24240,409,370,3
24241,579,377,5
24242,261,361,7
24243,1608,391,1
24244,1323,383,9
24245,1034,364,0
24246,1839,430,6
24247,580,377,5
24248,261,361,7
24249,409,370,3
24250,1034,364,0
24251,1324,382,9
24252,1608,391,1
24253,1839,432,6
24254,261,361,7
24255,410,370,3
24256,576,378,5
24257,1608,392,1
24258,1325,382,9
24259,1033,365,0
24260,1839,432,6
24261,578,378,5
24262,410,370,3
24263,261,361,7
24264,1324,383,9
24265,1608,391,1
24266,1033,364,0
24267,1839,432,6
24268,261,361,7
24269,554,378,5
24270,410,370,3
24271,1608,391,1
24272,1324,382,9
24273,1033,364,0
24274,1839,430,6
24275,410,370,3
24276,578,377,5
24277,262,361,7
24278,1608,391,1
24279,1325,384,9
24280,1033,365,0
24281,1839,429,6
24282,261,361,7
24283,559,378,5
24284,410,370,3
24285,1323,383,9
24286,1033,365,0
24287,1608,391,1
24288,1839,429,6
24289,410,370,3
24290,262,361,7
24291,571,378,5
24292,1324,382,9
24293,1608,391,1
24294,1033,364,0
24295,1839,431,6
24296,409,370,3
24297,571,378,5
24298,261,361,7
24299,1325,382,9
24300,1608,391,1
24301,1033,365,0
24302,1839,432,6
24303,409,370,3
24304,261,361,7
24305,578,377,5
24306,1608,391,1
24307,1325,383,9
24308,1838,429,6
24309,1033,365,0
24310,261,361,7
24311,410,370,3
24312,578,378,5
24313,1323,383,9
24314,1033,365,0
24315,1608,391,1
24316,1839,431,6
24317,261,362,7
24318,578,377,5
24319,410,370,3
24320,1033,364,0
24321,1324,382,9
24322,1586,391,1
24323,579,376,5
24324,1840,430,6
24325,261,360,7
24326,409,370,3
24327,1334,381,9
24328,1032,365,0
24329,579,376,5
24330,288,182,-1
24331,262,360,7
24332,409,370,3
24333,1334,381,9
24334,1033,365,0
24335,558,376,5
24336,262,360,7
24337,409,369,3
24338,1333,382,9
24339,1033,365,0
24340,579,376,5
24341,262,360,7
24342,409,370,3
24343,1033,365,0
24344,1334,383,9
24345,261,361,7
24346,571,377,5
24347,410,370,3
24348,1032,365,0
24349,1336,382,9
24350,262,360,7
24351,553,377,5
24352,1840,437,6
24353,409,370,3
24354,1334,382,9
24355,1033,365,0
24356,561,376,5
24357,262,360,7
24358,409,370,3
24359,1336,382,9
24360,1033,365,0
24361,580,375,5
24362,262,360,7
24363,410,370,3
24364,1033,364,0
24365,1339,382,9
24366,569,375,5
24367,261,360,7
24368,409,370,3
24369,1333,382,9
24370,1033,365,0
24371,571,376,5
24372,262,360,7
24373,1840,436,6
24374,409,370,3
24375,1328,381,9
24376,1033,364,0
24377,580,376,5
24378,262,360,7
24379,409,370,3
24380,1033,365,0
24381,1333,381,9
24382,572,375,5
24383,261,360,7
24384,409,370,3
24385,1033,365,0
24386,1338,382,9
24387,577,377,5
24388,262,360,7
24389,409,370,3
24390,1841,436,6
24391,1334,382,9
24392,1034,365,0
24393,560,376,5
24394,262,360,7
24395,409,370,3
24396,1332,381,9
24397,1033,365,0
24398,574,375,5
24399,262,360,7
24400,409,370,3
24401,1335,381,9
24402,1033,364,0
24403,577,376,5
24404,262,360,7
24405,410,369,3
24406,1334,381,9
24407,1033,364,0
24408,262,360,7
24409,557,376,5
24410,410,369,3
24411,1331,382,9
24412,1033,364,0
24413,577,376,5
24414,262,360,7
24415,409,370,3
24416,1332,380,9
24417,1033,365,0
24418,573,375,5
24419,262,360,7
24420,409,370,3
24421,1840,438,6
24422,1332,382,9
24423,1033,364,0
24424,262,360,7
24425,557,377,5
24426,1328,379,9
24427,1034,365,0
24428,549,376,5
24429,262,360,7
24430,409,370,3
24431,1333,381,9
24432,1033,364,0
24433,578,375,5
24434,262,360,7
24435,1840,438,6
24436,410,369,3
24437,1332,381,9
24438,1033,364,0
24439,262,360,7
24440,574,376,5
24441,409,370,3
24442,1840,436,6
24443,1331,381,9
24444,1033,364,0
24445,574,381,5
24446,262,360,7
24447,409,370,3
24448,1840,438,6
24449,1332,381,9
24450,1034,365,0
24451,262,360,7
24452,548,377,5
24453,409,370,3
24454,1332,382,9
24455,1033,364,0
24456,262,360,7
24457,547,376,5
24458,1841,433,6
24459,1332,380,9
24460,1033,364,0
24461,545,376,5
24462,262,360,7
24463,409,370,3
24464,1840,438,6
24465,1334,379,9
24466,1033,364,0
24467,579,375,5
24468,262,360,7
24469,410,370,3
24470,1331,382,9
24471,1033,364,0
24472,262,360,7
24473,554,376,5
24474,409,370,3
24475,1334,381,9
24476,1033,364,0
24477,262,360,7
24478,565,376,5
24479,409,370,3
24480,1330,380,9
24481,1034,364,0
24482,262,360,7
24483,566,376,5
24484,1840,436,6
24485,409,370,3
24486,1330,380,9
24487,1033,364,0
24488,262,361,7
24489,578,375,5
24490,409,370,3
24491,1335,380,9
24492,1033,364,0
24493,262,360,7
24494,566,376,5
24495,409,370,3
24496,1334,380,9
24497,1032,364,0
24498,573,377,5
24499,262,360,7
24500,409,370,3
24501,1839,436,6
24502,1333,381,9
24503,1033,364,0
24504,262,360,7
24505,574,376,5
24506,1840,439,6
24507,409,370,3
24508,1333,380,9
24509,1033,364,0
24510,573,375,5
24511,262,360,7
24512,410,370,3
24513,1332,381,9
24514,1033,364,0
24515,262,361,7
24516,545,376,5
24517,1840,436,6
24518,409,370,3
24519,1329,381,9
24520,1033,364,0
