ID,x_cen,y_cen,Cluster
11916,940,288,6
11917,188,312,4
11918,85,311,3
11919,395,300,1
11920,653,270,0
11921,941,287,6
11922,187,312,4
11923,86,313,3
11924,395,300,1
11925,653,269,0
11926,941,287,6
11927,186,312,4
11928,654,270,0
11929,87,312,3
11930,395,300,1
11931,941,288,6
11932,187,312,4
11933,87,312,3
11934,654,270,0
11935,395,299,1
11936,942,287,6
11937,187,312,4
11938,86,312,3
11939,655,270,0
11940,396,300,1
11941,941,286,6
11942,188,312,4
11943,86,312,3
11944,654,270,0
11945,396,299,1
11946,941,286,6
11947,188,312,4
11948,654,269,0
11949,395,299,1
11950,86,313,3
11951,941,286,6
11952,188,311,4
11953,87,311,3
11954,654,269,0
11955,395,299,1
11956,941,286,6
11957,188,311,4
11958,395,298,1
11959,654,269,0
11960,89,311,3
11961,941,286,6
11962,188,311,4
11963,654,269,0
11964,394,298,1
11965,89,311,3
11966,941,285,6
11967,188,311,4
11968,654,269,0
11969,394,298,1
11970,89,311,3
11971,941,286,6
11972,186,311,4
11973,654,269,0
11974,395,298,1
11975,87,311,3
11976,941,286,6
11977,187,311,4
11978,653,269,0
11979,395,299,1
11980,86,311,3
11981,941,287,6
11982,185,311,4
11983,653,269,0
11984,395,299,1
11985,88,312,3
11986,941,287,6
11987,188,311,4
11988,653,269,0
11989,394,299,1
11990,87,311,3
11991,941,287,6
11992,187,312,4
11993,654,270,0
11994,395,299,1
11995,86,312,3
11996,942,288,6
11997,187,312,4
11998,395,299,1
11999,654,270,0
12000,86,312,3
12001,941,287,6
12002,189,312,4
12003,655,270,0
12004,396,299,1
12005,86,313,3
12006,941,286,6
12007,186,312,4
12008,89,311,3
12009,654,270,0
12010,395,300,1
12011,941,285,6
12012,185,311,4
12013,85,310,3
12014,654,270,0
12015,395,299,1
12016,941,285,6
12017,187,311,4
12018,86,311,3
12019,395,298,1
12020,654,269,0
12021,1513,754,-1
12022,941,285,6
12023,188,311,4
12024,1675,271,2
12025,654,269,0
12026,87,311,3
12027,395,298,1
12028,942,287,6
12029,1674,271,2
12030,188,312,4
12031,87,312,3
12032,654,269,0
12033,395,299,1
12034,942,286,6
12035,1675,271,2
12036,187,312,4
12037,654,270,0
12038,86,312,3
12039,395,299,1
12040,942,286,6
12041,187,312,4
12042,1675,271,2
12043,654,270,0
12044,89,311,3
12045,395,299,1
12046,941,287,6
12047,1675,271,2
12048,186,312,4
12049,654,269,0
12050,86,313,3
12051,394,299,1
12052,941,287,6
12053,1674,272,2
12054,186,312,4
12055,654,270,0
12056,87,312,3
12057,395,300,1
12058,941,287,6
12059,186,312,4
12060,1674,271,2
12061,654,270,0
12062,396,299,1
12063,87,312,3
12064,941,287,6
12065,1674,272,2
12066,187,312,4
12067,654,270,0
12068,395,299,1
12069,85,313,3
12070,942,288,6
12071,188,312,4
12072,87,313,3
12073,654,270,0
12074,1674,272,2
12075,395,299,1
12076,941,287,6
12077,187,312,4
12078,1674,272,2
12079,654,269,0
12080,87,312,3
12081,395,299,1
12082,941,288,6
12083,185,312,4
12084,1674,272,2
12085,654,270,0
12086,85,312,3
12087,395,300,1
12088,941,288,6
12089,187,313,4
12090,654,270,0
12091,87,313,3
12092,396,300,1
12093,1675,272,2
12094,941,288,6
12095,188,312,4
12096,1673,272,2
12097,654,271,0
12098,86,313,3
12099,395,299,1
12100,942,287,6
12101,185,312,4
12102,1674,271,2
12103,654,270,0
12104,86,312,3
12105,395,299,1
12106,941,287,6
12107,187,312,4
12108,1675,271,2
12109,654,269,0
12110,395,299,1
12111,88,313,3
12112,941,287,6
12113,1674,272,2
12114,188,312,4
12115,88,312,3
12116,654,270,0
12117,395,299,1
12118,941,287,6
12119,187,312,4
12120,655,270,0
12121,395,299,1
12122,1676,271,2
12123,86,313,3
12124,941,287,6
12125,187,312,4
12126,1674,272,2
12127,655,269,0
12128,86,313,3
12129,396,299,1
12130,942,286,6
12131,188,313,4
12132,1674,272,2
12133,395,300,1
12134,85,313,3
12135,654,272,0
12136,941,287,6
12137,188,312,4
12138,1674,271,2
12139,654,270,0
12140,86,312,3
12141,395,299,1
12142,941,287,6
12143,186,312,4
12144,1675,272,2
12145,654,269,0
12146,395,299,1
12147,88,312,3
12148,941,286,6
12149,1674,272,2
12150,188,312,4
12151,654,269,0
12152,86,313,3
12153,395,299,1
12154,941,286,6
12155,188,312,4
12156,654,270,0
12157,1674,271,2
12158,395,299,1
12159,87,312,3
12160,941,287,6
12161,188,312,4
12162,87,312,3
12163,654,269,0
12164,1674,272,2
12165,395,299,1
12166,941,285,6
12167,186,311,4
12168,1674,272,2
12169,86,312,3
12170,653,269,0
12171,395,299,1
12172,940,285,6
12173,186,311,4
12174,1674,271,2
12175,85,312,3
12176,653,269,0
12177,395,299,1
12178,940,284,6
12179,1674,271,2
12180,183,311,4
12181,84,311,3
12182,394,299,1
12183,653,269,0
12184,940,286,6
12185,188,311,4
12186,85,312,3
12187,1678,272,2
12188,395,299,1
12189,652,269,0
12190,941,287,6
12191,1674,272,2
12192,188,312,4
12193,654,270,0
12194,86,314,3
12195,394,299,1
12196,941,287,6
12197,186,312,4
12198,1674,272,2
12199,86,314,3
12200,654,271,0
12201,395,300,1
12202,941,287,6
12203,1673,272,2
12204,186,312,4
12205,86,312,3
12206,653,270,0
12207,394,300,1
12208,941,287,6
12209,188,312,4
12210,1674,273,2
12211,85,314,3
12212,653,269,0
12213,394,300,1
12214,940,286,6
12215,188,312,4
12216,1676,272,2
12217,85,311,3
12218,653,268,0
12219,397,298,1
12220,941,285,6
12221,187,311,4
12222,1674,271,2
12223,653,268,0
12224,86,314,3
12225,394,298,1
12226,941,286,6
12227,188,312,4
12228,395,298,1
12229,653,269,0
12230,85,312,3
12231,1675,272,2
12232,941,287,6
12233,187,312,4
12234,395,299,1
12235,1675,272,2
12236,654,269,0
12237,86,314,3
12238,941,287,6
12239,187,312,4
12240,1677,271,2
12241,395,299,1
12242,654,269,0
12243,86,312,3
12244,941,286,6
12245,1674,272,2
12246,186,312,4
12247,654,270,0
12248,395,300,1
12249,86,313,3
12250,941,286,6
12251,1674,272,2
12252,186,312,4
12253,85,313,3
12254,395,300,1
12255,654,269,0
12256,941,286,6
12257,184,313,4
12258,1674,272,2
12259,653,270,0
12260,395,300,1
12261,84,314,3
12262,941,286,6
12263,186,312,4
12264,1675,272,2
12265,395,300,1
12266,85,312,3
12267,653,269,0
12268,940,286,6
12269,186,312,4
12270,1674,272,2
12271,86,313,3
12272,395,300,1
12273,652,269,0
12274,940,286,6
12275,186,312,4
12276,1674,272,2
12277,86,312,3
12278,395,300,1
12279,652,269,0
12280,941,286,6
12281,187,312,4
12282,1674,272,2
12283,86,313,3
12284,654,269,0
12285,394,300,1
12286,941,287,6
12287,184,313,4
12288,1674,272,2
12289,654,269,0
12290,87,313,3
12291,394,299,1
12292,941,287,6
12293,184,313,4
12294,1674,273,2
12295,653,270,0
12296,394,299,1
12297,87,315,3
12298,941,287,6
12299,185,313,4
12300,86,315,3
12301,395,299,1
12302,654,270,0
12303,1674,272,2
12304,74,223,3
12305,941,288,6
12306,187,313,4
12307,1674,273,2
12308,86,314,3
12309,394,301,1
12310,653,270,0
12311,941,287,6
12312,184,313,4
12313,1674,272,2
12314,394,300,1
12315,652,270,0
12316,87,313,3
12317,941,288,6
12318,185,313,4
12319,1674,272,2
12320,86,314,3
12321,395,300,1
12322,652,269,0
12323,940,285,6
12324,1674,272,2
12325,186,313,4
12326,87,312,3
12327,395,299,1
12328,653,269,0
12329,940,284,6
12330,1673,272,2
12331,183,313,4
12332,653,269,0
12333,85,316,3
12334,392,300,1
12335,939,283,6
12336,182,312,4
12337,1673,275,2
12338,652,269,0
12339,83,315,3
12340,349,325,1
12341,184,312,4
12342,1673,272,2
12343,85,312,3
12344,392,299,1
12345,657,270,0
12346,184,313,4
12347,85,311,3
12348,392,299,1
12349,658,269,0
12350,1673,272,2
12351,184,312,4
12352,1674,272,2
12353,393,299,1
12354,659,269,0
12355,85,313,3
12356,185,312,4
12357,1675,271,2
12358,85,312,3
12359,395,299,1
12360,658,268,0
12361,186,311,4
12362,1674,271,2
12363,85,313,3
12364,394,299,1
12365,657,268,0
12366,1674,271,2
12367,186,312,4
12368,87,314,3
12369,659,269,0
12370,394,299,1
12371,185,311,4
12372,1675,271,2
12373,88,312,3
12374,395,299,1
12375,658,268,0
12376,187,311,4
12377,1674,271,2
12378,87,311,3
12379,658,269,0
12380,394,299,1
12381,1674,271,2
12382,188,311,4
12383,88,311,3
12384,395,299,1
12385,659,268,0
12386,1675,271,2
12387,186,312,4
12388,89,311,3
12389,660,269,0
12390,395,299,1
12391,187,312,4
12392,1675,271,2
12393,659,269,0
12394,395,299,1
12395,86,313,3
12396,1676,272,2
12397,186,313,4
12398,659,269,0
12399,89,313,3
12400,395,300,1
12401,1675,271,2
12402,110,313,3
12403,660,269,0
12404,394,299,1
12405,1676,271,2
12406,660,270,0
12407,110,314,3
12408,394,299,1
12409,1676,271,2
12410,110,313,3
12411,660,269,0
12412,395,299,1
12413,1675,271,2
12414,110,313,3
12415,660,269,0
12416,394,300,1
12417,1676,271,2
12418,110,313,3
12419,659,269,0
12420,395,299,1
12421,1676,271,2
12422,110,314,3
12423,660,268,0
12424,394,299,1
12425,1675,271,2
12426,110,314,3
12427,659,269,0
12428,394,299,1
12429,1675,271,2
12430,110,313,3
12431,659,268,0
12432,395,300,1
12433,1674,271,2
12434,110,314,3
12435,659,268,0
12436,394,300,1
12437,1676,271,2
12438,110,313,3
12439,660,268,0
12440,394,300,1
12441,1674,271,2
12442,110,314,3
12443,660,270,0
12444,394,299,1
12445,1678,271,2
12446,110,313,3
12447,395,300,1
12448,660,269,0
12449,1677,271,2
12450,110,313,3
12451,660,269,0
12452,395,300,1
12453,1678,271,2
12454,110,313,3
12455,660,270,0
12456,394,300,1
12457,1679,271,2
12458,110,313,3
12459,660,269,0
12460,395,300,1
12461,1678,271,2
12462,110,313,3
12463,660,270,0
12464,395,299,1
12465,1675,271,2
12466,110,314,3
12467,395,300,1
12468,660,269,0
12469,1676,271,2
12470,110,313,3
12471,394,300,1
12472,659,269,0
12473,110,313,3
12474,1677,271,2
12475,660,269,0
12476,394,300,1
12477,1676,271,2
12478,110,314,3
12479,660,270,0
12480,395,300,1
12481,1675,271,2
12482,110,314,3
12483,660,270,0
12484,394,301,1
12485,1678,272,2
12486,110,313,3
12487,660,269,0
12488,394,300,1
12489,1677,272,2
12490,111,314,3
12491,394,301,1
12492,660,270,0
12493,110,314,3
12494,1676,272,2
12495,660,269,0
12496,395,300,1
12497,110,313,3
12498,1676,271,2
12499,394,300,1
12500,660,270,0
12501,1676,271,2
12502,110,313,3
12503,394,300,1
12504,660,270,0
12505,110,313,3
12506,1677,271,2
12507,660,270,0
12508,395,300,1
12509,110,313,3
12510,660,269,0
12511,1676,271,2
12512,395,300,1
12513,1678,272,2
12514,660,269,0
12515,394,300,1
12516,111,312,3
12517,1674,271,2
12518,110,314,3
12519,660,269,0
12520,395,301,1
12521,1676,271,2
12522,110,313,3
12523,660,269,0
12524,395,300,1
12525,1675,271,2
12526,110,314,3
12527,660,269,0
12528,394,300,1
12529,1676,271,2
12530,660,269,0
12531,110,314,3
12532,395,301,1
12533,1675,271,2
12534,110,314,3
12535,660,269,0
12536,394,299,1
12537,110,313,3
12538,1676,271,2
12539,659,269,0
12540,394,301,1
12541,1676,271,2
12542,110,314,3
12543,659,269,0
12544,394,300,1
12545,1676,271,2
12546,659,269,0
12547,110,313,3
12548,394,301,1
12549,110,313,3
12550,660,269,0
12551,1677,271,2
12552,394,299,1
12553,1677,271,2
12554,111,313,3
12555,395,300,1
12556,660,269,0
12557,1676,271,2
12558,110,314,3
12559,660,269,0
12560,394,300,1
12561,1676,271,2
12562,110,313,3
12563,395,300,1
12564,660,269,0
12565,1675,271,2
12566,110,313,3
12567,394,301,1
12568,660,268,0
12569,1676,271,2
12570,110,313,3
12571,660,268,0
12572,394,301,1
12573,1675,271,2
12574,110,313,3
12575,659,269,0
12576,394,300,1
12577,110,313,3
12578,660,269,0
12579,1677,271,2
12580,395,299,1
12581,1677,271,2
12582,110,313,3
12583,660,269,0
12584,394,300,1
12585,110,313,3
12586,1678,271,2
12587,660,269,0
12588,394,300,1
12589,1678,271,2
12590,110,313,3
12591,660,269,0
12592,394,300,1
12593,1676,271,2
12594,110,313,3
12595,659,269,0
12596,395,300,1
12597,1676,271,2
12598,110,313,3
12599,660,269,0
12600,395,300,1
12601,1675,271,2
12602,110,312,3
12603,659,269,0
12604,394,301,1
12605,1676,271,2
12606,110,313,3
12607,395,301,1
12608,659,268,0
12609,1677,271,2
12610,110,314,3
12611,659,269,0
12612,394,300,1
12613,1677,271,2
12614,110,313,3
12615,660,269,0
12616,394,300,1
12617,1676,271,2
12618,110,312,3
12619,659,269,0
12620,394,301,1
12621,1677,272,2
12622,110,313,3
12623,659,269,0
12624,394,300,1
12625,1677,272,2
12626,660,270,0
12627,109,314,3
12628,394,300,1
12629,1676,271,2
12630,659,270,0
12631,110,314,3
12632,395,300,1
12633,1678,271,2
12634,109,313,3
12635,394,300,1
12636,659,269,0
12637,109,314,3
12638,1677,271,2
12639,660,269,0
12640,395,300,1
12641,1676,272,2
12642,110,313,3
12643,660,270,0
12644,394,300,1
12645,1676,271,2
12646,109,313,3
12647,660,270,0
12648,395,300,1
12649,1678,271,2
12650,660,269,0
12651,110,313,3
12652,394,300,1
12653,660,270,0
12654,1676,272,2
12655,110,314,3
12656,395,301,1
12657,1675,271,2
12658,110,313,3
12659,394,300,1
12660,659,269,0
12661,1676,271,2
12662,109,314,3
12663,660,269,0
12664,394,300,1
12665,1676,271,2
12666,107,313,3
12667,659,269,0
12668,394,300,1
12669,1676,271,2
12670,660,269,0
12671,395,300,1
12672,110,296,3
12673,1676,271,2
12674,110,313,3
12675,660,269,0
12676,395,300,1
12677,1676,271,2
12678,110,313,3
12679,659,269,0
12680,395,300,1
12681,1675,271,2
12682,110,313,3
12683,659,268,0
12684,394,300,1
12685,660,268,0
12686,1676,271,2
12687,109,313,3
12688,394,299,1
12689,1676,271,2
12690,110,314,3
12691,660,269,0
12692,395,300,1
12693,1675,271,2
12694,110,313,3
12695,660,269,0
12696,395,300,1
12697,1676,271,2
12698,110,313,3
12699,394,300,1
12700,659,270,0
12701,1679,271,2
12702,110,313,3
12703,660,269,0
12704,394,300,1
12705,1678,271,2
12706,110,312,3
12707,660,269,0
12708,394,299,1
12709,1676,271,2
12710,110,313,3
12711,660,270,0
12712,395,300,1
12713,1676,271,2
12714,110,313,3
12715,395,300,1
12716,660,269,0
12717,1677,271,2
12718,110,314,3
12719,660,269,0
12720,395,300,1
12721,1676,271,2
12722,110,313,3
12723,659,270,0
12724,394,300,1
12725,1676,271,2
12726,110,314,3
12727,660,270,0
12728,394,301,1
12729,1676,271,2
12730,659,269,0
12731,110,315,3
12732,394,301,1
12733,1677,271,2
12734,660,269,0
12735,110,314,3
12736,395,300,1
12737,1675,271,2
12738,659,269,0
12739,110,313,3
12740,395,300,1
12741,1677,271,2
12742,110,313,3
12743,659,270,0
12744,394,300,1
12745,1675,271,2
12746,110,314,3
12747,660,269,0
12748,394,300,1
12749,1675,271,2
12750,110,313,3
12751,660,270,0
12752,394,300,1
12753,1677,271,2
12754,110,313,3
12755,660,269,0
12756,394,300,1
12757,1675,272,2
12758,109,313,3
12759,394,299,1
12760,660,269,0
12761,1676,271,2
12762,110,313,3
12763,660,270,0
12764,394,300,1
12765,1675,271,2
12766,110,313,3
12767,660,269,0
12768,395,300,1
12769,1676,271,2
12770,660,270,0
12771,110,313,3
12772,395,299,1
12773,1676,272,2
12774,110,315,3
12775,395,301,1
12776,660,270,0
12777,1675,272,2
12778,110,313,3
12779,660,269,0
12780,395,300,1
12781,110,314,3
12782,1675,271,2
12783,660,270,0
12784,395,300,1
12785,1676,272,2
12786,110,315,3
12787,661,270,0
12788,395,300,1
12789,1675,271,2
12790,109,314,3
12791,946,264,6
12792,395,301,1
12793,650,269,0
12794,954,264,6
12795,1676,271,2
12796,109,313,3
12797,651,269,0
12798,394,301,1
12799,954,264,6
12800,110,314,3
12801,1676,272,2
12802,650,270,0
12803,396,301,1
12804,954,265,6
12805,110,314,3
12806,1676,272,2
12807,395,301,1
12808,651,270,0
12809,954,264,6
12810,1675,272,2
12811,110,313,3
12812,651,270,0
12813,395,300,1
12814,954,264,6
12815,110,314,3
12816,1675,272,2
12817,650,270,0
12818,395,300,1
12819,954,264,6
12820,110,314,3
12821,1675,271,2
12822,651,270,0
12823,395,300,1
12824,954,263,6
12825,1675,272,2
12826,110,315,3
12827,650,270,0
12828,395,300,1
12829,954,263,6
12830,1675,272,2
12831,110,314,3
12832,650,269,0
12833,395,300,1
12834,954,263,6
12835,1675,271,2
12836,110,314,3
12837,650,269,0
12838,395,300,1
12839,954,264,6
12840,1676,271,2
12841,110,313,3
12842,650,269,0
12843,395,300,1
12844,954,263,6
12845,1676,271,2
12846,110,313,3
12847,395,300,1
12848,650,269,0
12849,954,264,6
12850,1675,271,2
12851,110,314,3
12852,650,269,0
12853,395,300,1
12854,954,264,6
12855,110,314,3
12856,1676,271,2
12857,395,300,1
12858,650,269,0
12859,954,263,6
12860,1677,271,2
12861,110,314,3
12862,650,269,0
12863,396,300,1
12864,1675,271,2
12865,954,263,6
12866,110,314,3
12867,395,300,1
12868,650,269,0
12869,1676,271,2
12870,954,263,6
12871,110,313,3
12872,650,270,0
12873,396,300,1
12874,954,263,6
12875,1677,271,2
12876,110,314,3
12877,395,300,1
12878,651,270,0
12879,954,263,6
12880,1675,271,2
12881,110,313,3
12882,651,270,0
12883,395,300,1
12884,954,264,6
12885,1676,271,2
12886,110,315,3
12887,651,269,0
12888,395,300,1
12889,1676,271,2
12890,954,263,6
12891,110,313,3
12892,651,270,0
12893,395,300,1
12894,1675,271,2
12895,954,264,6
12896,110,313,3
12897,650,269,0
12898,394,300,1
12899,1675,271,2
12900,954,265,6
12901,109,313,3
12902,650,269,0
12903,394,300,1
12904,954,264,6
12905,1680,271,2
12906,109,314,3
12907,651,269,0
12908,395,300,1
12909,954,263,6
12910,1676,272,2
12911,110,313,3
12912,394,300,1
12913,650,269,0
12914,954,264,6
12915,1678,271,2
12916,110,313,3
12917,394,300,1
12918,650,270,0
12919,954,263,6
12920,1676,272,2
12921,110,313,3
12922,395,300,1
12923,650,269,0
12924,1676,272,2
12925,110,314,3
12926,651,270,0
12927,394,300,1
12928,954,265,6
12929,954,264,6
12930,1676,272,2
12931,110,314,3
12932,395,300,1
12933,650,270,0
12934,954,264,6
12935,1676,271,2
12936,109,313,3
12937,650,269,0
12938,395,300,1
12939,954,263,6
12940,1676,272,2
12941,651,270,0
12942,110,314,3
12943,395,300,1
12944,955,264,6
12945,1676,272,2
12946,110,314,3
12947,395,301,1
12948,651,270,0
12949,954,264,6
12950,110,314,3
12951,1676,271,2
12952,395,300,1
12953,651,269,0
12954,954,263,6
12955,1676,272,2
12956,110,314,3
12957,650,270,0
12958,395,301,1
12959,1675,272,2
12960,954,264,6
12961,110,315,3
12962,395,300,1
12963,650,269,0
12964,954,264,6
12965,1675,272,2
12966,110,313,3
12967,394,300,1
12968,651,269,0
12969,954,265,6
12970,1675,272,2
12971,110,314,3
12972,395,301,1
12973,651,270,0
12974,954,264,6
12975,1676,272,2
12976,110,314,3
12977,395,301,1
12978,650,270,0
12979,954,265,6
12980,1675,272,2
12981,110,314,3
12982,651,269,0
12983,395,301,1
12984,954,264,6
12985,110,313,3
12986,1676,272,2
12987,650,270,0
12988,395,300,1
12989,109,313,3
12990,954,265,6
12991,1675,271,2
12992,395,299,1
12993,650,270,0
12994,110,314,3
12995,954,266,6
12996,1674,273,2
12997,395,300,1
12998,648,271,0
12999,954,265,6
13000,109,314,3
13001,1676,272,2
13002,650,270,0
13003,395,302,1
13004,953,265,6
13005,110,314,3
13006,1676,272,2
13007,394,300,1
13008,649,270,0
13009,1589,865,-1
13010,954,264,6
13011,111,314,3
13012,1677,272,2
13013,395,300,1
13014,650,270,0
13015,1280,286,5
13016,1676,272,2
13017,110,314,3
13018,951,265,6
13019,395,300,1
13020,650,270,0
13021,1280,286,5
13022,1677,272,2
13023,110,314,3
13024,950,265,6
13025,395,301,1
13026,650,270,0
